STATION,NAME,DATE,AWND,PRCP,SNOW,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT10,WT11,WT13,WT14,WT16,WT18,WT21,date,flood_event,month,year,day_of_year,quarter,is_hurricane_season,is_summer,precip_3day_sum,precip_7day_sum,precip_14day_sum,precip_30day_sum,precip_7day_avg,temp_max_7day_avg,temp_min_7day_avg,precip_7day_max,precip_lag1,precip_lag2,precip_lag3,temp_range,temp_avg,high_precip_day,extreme_precip_day
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-20,3.0,0.0,,36.1,26.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-20,0,7,2018,201,3,1,1,6.4,24.2,34.60000000000006,124.50000000000006,3.457142857142857,34.02857142857143,25.228571428571428,17.5,0.0,6.4,0.3,9.400000000000002,31.4,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-21,3.7,0.0,,35.0,26.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-21,0,7,2018,202,3,1,1,0.0,24.2,33.30000000000006,124.50000000000006,3.457142857142857,34.02857142857143,25.38571428571429,17.5,0.0,0.0,6.4,8.3,30.85,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-22,5.1,0.0,,35.6,27.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-22,0,7,2018,203,3,1,1,0.0,24.2,32.30000000000006,124.50000000000006,3.457142857142857,34.2,25.54285714285714,17.5,0.0,0.0,0.0,8.400000000000002,31.4,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-23,3.0,0.0,,35.6,25.6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-23,0,7,2018,204,3,1,1,0.0,6.7,24.200000000000056,124.50000000000006,0.9571428571428572,34.371428571428574,25.87142857142857,6.4,0.0,0.0,0.0,10.0,30.6,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-24,3.2,4.1,,33.9,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-24,0,7,2018,205,3,1,1,4.1,10.5,28.300000000000054,128.60000000000005,1.5,34.614285714285714,25.800000000000004,6.4,0.0,0.0,0.0,8.299999999999997,29.75,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-25,2.3,0.8,,33.9,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-25,0,7,2018,206,3,1,1,4.8999999999999995,4.8999999999999995,29.100000000000055,129.40000000000006,0.7,35.01428571428571,26.12857142857143,4.1,4.1,0.0,0.0,7.199999999999999,30.299999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-26,2.0,0.0,,35.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-26,0,7,2018,207,3,1,1,4.8999999999999995,4.8999999999999995,29.10000000000006,129.40000000000006,0.7,35.1,26.214285714285715,4.1,0.8,4.1,0.0,10.600000000000001,30.3,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-27,1.7,0.0,,36.1,24.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,0,7,2018,208,3,1,1,0.8,4.8999999999999995,29.10000000000006,129.10000000000005,0.7,35.1,25.88571428571429,4.1,0.0,0.8,4.1,11.700000000000003,30.25,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-28,2.4,2.0,,35.6,24.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-28,0,7,2018,209,3,1,1,2.0,6.8999999999999995,31.10000000000006,131.10000000000005,0.9857142857142857,35.18571428571429,25.557142857142853,4.1,0.0,0.0,0.8,11.200000000000003,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-29,1.5,0.0,,33.9,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-29,0,7,2018,210,3,1,1,2.0,6.8999999999999995,31.10000000000006,131.10000000000005,0.9857142857142857,34.94285714285714,25.157142857142855,4.1,2.0,0.0,0.0,9.5,29.15,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-30,1.8,7.6,,32.8,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-30,0,7,2018,211,3,1,1,9.6,14.5,21.200000000000056,125.00000000000006,2.0714285714285716,34.542857142857144,25.071428571428573,7.6,0.0,2.0,0.0,7.799999999999997,28.9,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-07-31,2.1,6.4,,32.2,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-31,0,7,2018,212,3,1,1,14.0,16.8,27.300000000000054,114.40000000000005,2.4,34.3,24.9,7.6,7.6,0.0,2.0,7.800000000000004,28.3,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-01,2.6,0.0,,32.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-01,0,8,2018,213,3,1,1,14.0,16.0,20.900000000000055,113.90000000000005,2.2857142857142856,34.05714285714286,24.5,7.6,6.4,7.6,0.0,8.300000000000004,28.05,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-02,2.1,23.1,,33.3,23.3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-02,0,8,2018,214,3,1,1,29.5,39.1,44.00000000000006,113.60000000000007,5.585714285714286,33.72857142857143,24.257142857142856,23.1,0.0,6.4,7.6,9.999999999999996,28.299999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-03,2.1,54.9,,30.6,23.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-03,0,8,2018,215,3,1,1,78.0,94.0,98.90000000000006,168.50000000000006,13.428571428571429,32.94285714285714,24.185714285714283,54.9,23.1,0.0,6.4,6.700000000000003,27.25,1,1
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-04,1.9,10.7,,30.6,23.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-04,0,8,2018,216,3,1,1,88.7,102.7,109.60000000000005,177.70000000000005,14.671428571428573,32.22857142857143,24.02857142857143,54.9,54.9,23.1,0.0,7.300000000000001,26.950000000000003,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-05,3.5,0.0,,33.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-05,0,8,2018,217,3,1,1,65.6,102.7,109.60000000000005,144.20000000000005,14.671428571428573,32.228571428571435,24.114285714285717,54.9,10.7,54.9,23.1,8.899999999999999,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-06,2.3,16.5,,33.3,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-06,0,8,2018,218,3,1,1,27.2,111.60000000000001,126.10000000000005,159.40000000000006,15.942857142857145,32.3,24.114285714285717,54.9,0.0,10.7,54.9,8.299999999999997,29.15,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-07,2.2,0.0,,33.9,24.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-07,0,8,2018,219,3,1,1,16.5,105.2,122.00000000000006,158.40000000000006,15.028571428571428,32.542857142857144,24.114285714285717,54.9,16.5,0.0,10.7,9.5,29.15,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-08,1.7,0.0,,33.3,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-08,0,8,2018,220,3,1,1,16.5,105.2,121.20000000000005,150.30000000000004,15.028571428571428,32.699999999999996,24.185714285714283,54.9,0.0,16.5,0.0,8.899999999999999,28.849999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-09,2.2,0.0,,32.8,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-09,0,8,2018,221,3,1,1,0.0,82.1,121.20000000000005,150.30000000000004,11.728571428571428,32.628571428571426,24.342857142857145,54.9,0.0,0.0,16.5,8.399999999999999,28.599999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-10,2.3,1.5,,31.7,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-10,0,8,2018,222,3,1,1,1.5,28.7,122.70000000000005,151.80000000000004,4.1,32.785714285714285,24.5,16.5,0.0,0.0,0.0,6.699999999999999,28.35,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-11,2.3,0.8,,32.8,23.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-11,0,8,2018,223,3,1,1,2.3,18.8,121.50000000000004,152.60000000000005,2.685714285714286,33.1,24.5,16.5,1.5,0.0,0.0,9.499999999999996,28.049999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-12,1.8,0.0,,34.4,23.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-12,0,8,2018,224,3,1,1,2.3,18.8,121.50000000000004,152.60000000000005,2.685714285714286,33.17142857142857,24.342857142857138,16.5,0.8,1.5,0.0,10.5,29.15,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-13,1.6,0.0,,35.0,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-13,0,8,2018,225,3,1,1,0.8,2.3,113.90000000000005,152.60000000000005,0.32857142857142857,33.41428571428571,24.257142857142856,1.5,0.0,0.8,1.5,10.600000000000001,29.7,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-14,2.1,0.0,,35.6,24.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-14,0,8,2018,226,3,1,1,0.0,2.3,107.50000000000004,152.60000000000005,0.32857142857142857,33.65714285714285,24.257142857142856,1.5,0.0,0.0,0.8,11.200000000000003,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-15,2.1,0.0,,36.1,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-15,0,8,2018,227,3,1,1,0.0,2.3,107.50000000000004,135.10000000000008,0.32857142857142857,34.05714285714286,24.342857142857145,1.5,0.0,0.0,0.0,11.100000000000001,30.55,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-16,2.0,4.6,,32.8,26.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-16,0,8,2018,228,3,1,1,4.6,6.8999999999999995,89.00000000000006,139.40000000000006,0.9857142857142857,34.05714285714286,24.585714285714285,4.6,0.0,0.0,0.0,6.699999999999996,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-17,2.6,22.6,,31.1,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-17,0,8,2018,229,3,1,1,27.200000000000003,28.0,56.70000000000006,155.60000000000005,4.0,33.971428571428575,24.585714285714285,22.6,4.6,0.0,0.0,6.100000000000001,28.05,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-18,2.5,23.1,,32.2,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-18,1,8,2018,230,3,1,1,50.300000000000004,50.3,69.10000000000005,178.70000000000005,7.185714285714285,33.885714285714286,24.74285714285714,23.1,22.6,4.6,0.0,7.800000000000004,28.3,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-19,3.0,3.6,,31.7,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-19,0,8,2018,231,3,1,1,49.300000000000004,53.9,72.70000000000006,182.30000000000007,7.7,33.5,24.814285714285717,23.1,23.1,22.6,4.6,7.300000000000001,28.049999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-20,3.2,5.8,,33.3,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-20,0,8,2018,232,3,1,1,32.5,59.7,62.00000000000006,188.10000000000005,8.528571428571428,33.25714285714286,24.900000000000002,23.1,3.6,23.1,22.6,8.299999999999997,29.15,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-21,3.3,43.2,,35.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-21,0,8,2018,233,3,1,1,52.6,102.9,105.20000000000006,231.30000000000007,14.700000000000001,33.17142857142857,24.985714285714288,43.2,5.8,3.6,23.1,10.0,30.0,1,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-22,2.9,0.0,,33.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-22,0,8,2018,234,3,1,1,49.0,102.9,105.20000000000006,231.30000000000007,14.700000000000001,32.771428571428565,24.985714285714288,43.2,43.2,5.8,3.6,8.299999999999997,29.15,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-23,2.3,0.0,,32.8,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-23,0,8,2018,235,3,1,1,43.2,98.30000000000001,105.20000000000006,227.20000000000007,14.042857142857144,32.77142857142857,24.914285714285715,43.2,0.0,43.2,5.8,7.199999999999996,29.2,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-24,1.7,0.0,,33.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-24,0,8,2018,236,3,1,1,0.0,75.7,103.70000000000006,226.40000000000006,10.814285714285715,33.17142857142857,24.75714285714286,43.2,0.0,0.0,43.2,10.0,28.9,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-25,2.8,1.0,,33.9,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-25,0,8,2018,237,3,1,1,1.0,53.60000000000001,103.90000000000006,227.40000000000006,7.657142857142858,33.41428571428571,24.757142857142856,43.2,0.0,0.0,0.0,9.5,29.15,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-26,3.0,0.3,,33.9,26.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-26,0,8,2018,238,3,1,1,1.3,50.300000000000004,104.20000000000006,227.70000000000005,7.185714285714286,33.72857142857143,25.0,43.2,1.0,0.0,0.0,7.799999999999997,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-27,2.9,15.5,,32.8,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,0,8,2018,239,3,1,1,16.8,60.0,119.70000000000006,241.20000000000005,8.571428571428571,33.65714285714286,24.91428571428571,43.2,0.3,1.0,0.0,8.399999999999999,28.599999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-28,2.5,3.6,,30.6,26.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-28,0,8,2018,240,3,1,1,19.400000000000002,20.400000000000002,123.30000000000007,244.80000000000007,2.9142857142857146,33.028571428571425,25.071428571428573,15.5,15.5,0.3,1.0,4.5,28.35,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-29,1.8,0.0,,31.1,26.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-29,0,8,2018,241,3,1,1,19.1,20.400000000000002,123.30000000000007,237.20000000000007,2.9142857142857146,32.71428571428571,25.228571428571428,15.5,3.6,15.5,0.3,5.0,28.6,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-30,2.2,2.8,,31.1,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-30,0,8,2018,242,3,1,1,6.4,23.2,121.50000000000007,233.60000000000005,3.314285714285714,32.471428571428575,25.057142857142857,15.5,0.0,3.6,15.5,6.700000000000003,27.75,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-08-31,3.6,17.5,,29.4,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-31,0,8,2018,243,3,1,1,20.3,40.7,116.40000000000006,251.10000000000005,5.814285714285715,31.828571428571426,25.214285714285715,17.5,2.8,0.0,3.6,4.399999999999999,27.2,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-01,3.8,14.5,,29.4,25.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-01,0,9,2018,244,3,1,0,34.8,54.2,107.80000000000007,242.50000000000006,7.742857142857143,31.185714285714283,25.38571428571429,17.5,17.5,2.8,0.0,3.799999999999997,27.5,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-02,4.5,1.0,,29.4,25.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-02,0,9,2018,245,3,1,0,33.0,54.900000000000006,105.20000000000006,188.60000000000005,7.842857142857143,30.542857142857144,25.314285714285713,17.5,14.5,17.5,2.8,3.799999999999997,27.5,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-03,4.1,0.8,,32.2,25.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03,0,9,2018,246,3,1,0,16.3,40.2,100.20000000000006,178.70000000000007,5.742857142857143,30.457142857142856,25.485714285714288,17.5,1.0,14.5,17.5,6.600000000000001,28.900000000000002,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-04,5.0,1.5,,31.1,26.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04,0,9,2018,247,3,1,0,3.3,38.1,58.50000000000006,180.20000000000007,5.442857142857143,30.52857142857143,25.485714285714288,17.5,0.8,1.0,14.5,5.0,28.6,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-05,2.5,0.8,,32.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05,0,9,2018,248,3,1,0,3.1,38.9,59.300000000000054,164.50000000000006,5.557142857142857,30.771428571428572,25.014285714285712,17.5,1.5,0.8,1.0,9.999999999999996,27.799999999999997,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-06,2.4,4.6,,30.6,25.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06,0,9,2018,249,3,1,0,6.8999999999999995,40.699999999999996,63.900000000000055,169.10000000000008,5.814285714285714,30.7,25.185714285714287,17.5,0.8,1.5,0.8,5.0,28.1,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-07,1.6,0.0,,30.0,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07,0,9,2018,250,3,1,0,5.3999999999999995,23.2,63.900000000000055,169.10000000000008,3.314285714285714,30.785714285714285,25.099999999999998,14.5,4.6,0.8,1.5,5.600000000000001,27.2,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-08,1.7,0.0,,32.2,23.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08,0,9,2018,251,3,1,0,4.6,8.7,62.900000000000055,169.10000000000008,1.2428571428571427,31.185714285714287,24.771428571428572,4.6,0.0,4.6,0.8,8.900000000000002,27.75,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-09,1.6,0.0,,33.3,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09,0,9,2018,252,3,1,0,0.0,7.699999999999999,62.60000000000006,167.60000000000008,1.0999999999999999,31.74285714285714,24.6,4.6,0.0,0.0,4.6,8.899999999999999,28.849999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-10,1.4,2.8,,32.8,24.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10,0,9,2018,253,3,1,0,2.8,9.7,49.90000000000005,169.60000000000005,1.3857142857142857,31.82857142857143,24.428571428571427,4.6,0.0,0.0,0.0,8.399999999999999,28.599999999999998,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-11,1.8,2.5,,31.7,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11,0,9,2018,254,3,1,0,5.3,10.7,48.800000000000054,172.10000000000005,1.5285714285714285,31.91428571428571,24.27142857142857,4.6,2.8,0.0,0.0,6.699999999999999,28.35,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-12,3.4,0.0,,32.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12,0,9,2018,255,3,1,0,5.3,9.899999999999999,48.800000000000054,172.10000000000005,1.4142857142857141,31.91428571428571,24.585714285714285,4.6,2.5,2.8,0.0,7.799999999999997,28.9,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-13,1.8,0.5,,33.9,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-13,0,9,2018,256,3,1,0,3.0,5.799999999999999,46.50000000000005,172.60000000000005,0.8285714285714284,32.385714285714286,24.5,2.8,0.0,2.5,2.8,8.899999999999999,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-14,1.6,0.0,,35.0,23.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14,0,9,2018,257,3,1,0,0.5,5.799999999999999,29.000000000000057,172.60000000000005,0.8285714285714284,33.1,24.428571428571427,2.8,0.5,0.0,2.5,11.100000000000001,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-15,2.0,0.3,,35.6,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15,0,9,2018,258,3,1,0,0.8,6.099999999999999,14.800000000000056,168.30000000000007,0.8714285714285712,33.58571428571428,24.585714285714285,2.8,0.0,0.5,0.0,11.200000000000003,30.0,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-16,2.1,0.0,,36.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-16,0,9,2018,259,3,1,0,0.3,6.099999999999999,13.800000000000056,145.70000000000007,0.8714285714285712,34.07142857142857,24.67142857142857,2.8,0.3,0.0,0.5,11.700000000000003,30.85,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-17,1.6,0.0,,36.7,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-17,0,9,2018,260,3,1,0,0.3,3.299999999999999,13.000000000000055,122.60000000000005,0.47142857142857125,34.628571428571426,24.75714285714286,2.5,0.0,0.3,0.0,11.700000000000003,30.85,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-18,0.8,0.0,,36.1,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18,0,9,2018,261,3,1,0,0.0,0.7999999999999992,11.500000000000055,119.00000000000006,0.11428571428571417,35.25714285714286,24.671428571428574,0.5,0.0,0.0,0.3,11.700000000000003,30.25,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-19,1.7,2.8,,36.1,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19,0,9,2018,262,3,1,0,2.8,3.5999999999999988,13.500000000000057,116.00000000000007,0.5142857142857141,35.72857142857143,24.671428571428574,2.8,0.0,0.0,0.0,11.100000000000001,30.55,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-20,2.0,27.2,,33.3,23.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20,0,9,2018,263,3,1,0,30.0,30.299999999999997,36.10000000000006,100.00000000000006,4.328571428571428,35.642857142857146,24.514285714285712,27.2,2.8,0.0,0.0,9.399999999999999,28.599999999999998,1,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-21,2.4,0.0,,33.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-21,0,9,2018,264,3,1,0,30.0,30.299999999999997,36.10000000000005,100.00000000000006,4.328571428571428,35.48571428571429,24.67142857142857,27.2,27.2,2.8,0.0,8.899999999999999,29.45,0,0
USW00012916,"NEW ORLEANS AIRPORT, LA US",2018-09-22,1.7,3.0,,33.3,24.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22,0,9,2018,265,3,1,0,30.2,33.0,39.10000000000005,103.00000000000006,4.714285714285714,35.15714285714286,24.67142857142857,27.2,0.0,27.2,2.8,8.899999999999999,28.849999999999998,0,0
